Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
45,No,Non-Travel,,Research & Development,2,2,Medical,1,264,1,Male,65.0,2,4,Manager,4,Married,16792,20462,10.270024921149611,Y,No,23,4,4,80,1,22,1,3,20,8,11,8
53,No,Travel_Rarely,,Research & Development,2,3,Medical,1,1472,4,Male,39.0,4,4,Research Director,2,Single,16598,19764,17.94370828076785,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
25,No,Travel_Rarely,685.0,Research & Development,1,3,Life Sciences,1,350,1,Female,62.0,3,2,Manufacturing Director,3,Married,4898,7505,3.5598411914125263,Y,No,12,3,4,80,2,5,3,3,4,2,1,2
29,Yes,Travel_Rarely,,Research & Development,1,3,Technical Degree,1,300,3,Male,85.0,3,1,Research Scientist,3,Single,2058,19757,3.2175869844429723,Y,No,14,3,4,80,0,7,1,2,6,2,1,5
44,No,Travel_Rarely,1112.0,Human Resources,1,4,Life Sciences,1,665,1,Female,50.0,2,2,Human Resources,3,Single,5985,26894,3.8829631819603083,Y,No,11,3,2,80,0,10,1,4,2,2,0,2
40,No,Travel_Frequently,580.0,Sales,5,4,Life Sciences,1,729,4,Male,48.0,2,3,Sales Executive,1,Married,10475,23772,10.14784142638382,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12
40,No,Travel_Frequently,,Research & Development,16,4,Medical,1,832,1,Male,51.0,2,2,Laboratory Technician,3,Single,5094,11983,5.144073067780978,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
27,No,Travel_Rarely,205.0,Sales,10,3,Marketing,1,1403,4,Female,98.0,2,2,Sales Executive,4,Married,5769,7100,3.229457563848361,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
40,No,Travel_Rarely,630.0,Sales,4,4,Marketing,1,215,3,Male,67.0,2,3,Sales Executive,4,Married,10855,8552,8.801349597745824,Y,No,11,3,1,80,1,15,2,2,12,11,2,11
30,No,Travel_Rarely,,Sales,4,2,Medical,1,121,3,Female,,2,2,Sales Executive,2,Divorced,5209,19760,4.797197979800927,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7
29,No,Travel_Frequently,806.0,Research & Development,1,4,Life Sciences,1,710,2,Male,76.0,1,1,Research Scientist,4,Divorced,2720,18959,5.410059336374238,Y,No,18,3,4,80,1,10,5,3,10,7,2,8
46,No,Travel_Rarely,,Sales,2,3,Technical Degree,1,363,3,Female,75.0,1,4,Manager,2,Married,16872,14977,15.28448315928526,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7
24,No,Non-Travel,830.0,Sales,13,2,Life Sciences,1,1495,4,Female,78.0,3,1,Sales Representative,2,Married,2033,7103,1.3851166291678128,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
30,Yes,Travel_Rarely,945.0,Sales,9,3,Medical,1,1876,2,Male,89.0,3,1,Sales Representative,4,Single,1081,16019,0.6763064294797744,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
58,Yes,Travel_Rarely,601.0,Research & Development,7,4,Medical,1,1360,3,Female,53.0,2,3,Manufacturing Director,1,Married,10008,12023,16.045389278792204,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
31,No,Non-Travel,976.0,Research & Development,3,2,Medical,1,1948,3,Male,48.0,3,1,Research Scientist,1,Divorced,3065,3995,1.3898965659452462,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
55,No,Travel_Rarely,,Research & Development,20,2,Technical Degree,1,389,2,Male,37.0,3,2,Laboratory Technician,4,Married,5415,15972,6.7129592397697015,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8
33,No,Non-Travel,750.0,Sales,22,2,Marketing,1,160,3,Male,95.0,3,2,Sales Executive,2,Married,6146,15480,5.609065678772459,Y,No,13,3,1,80,1,8,2,4,7,7,0,7
44,No,Non-Travel,,Research & Development,23,3,Medical,1,132,2,Male,67.0,3,2,Laboratory Technician,2,Married,2042,25043,7.876807428040188,Y,No,12,3,3,80,1,17,3,4,3,2,1,2
36,No,Travel_Rarely,,Research & Development,6,3,Life Sciences,1,97,2,Female,55.0,4,1,Laboratory Technician,4,Married,3038,22002,2.188924998386785,Y,No,12,3,2,80,0,5,3,3,1,0,0,0
45,No,Travel_Rarely,192.0,Research & Development,10,2,Life Sciences,1,544,1,Male,69.0,3,1,Research Scientist,4,Married,2654,9655,6.193200170846115,Y,No,21,4,4,80,2,8,3,2,2,2,0,2
34,No,Travel_Rarely,,Research & Development,10,3,Life Sciences,1,934,2,Male,83.0,3,1,Laboratory Technician,2,Divorced,2008,6896,1.0807966194401373,Y,No,14,3,2,80,2,1,3,3,1,0,1,0
40,No,Travel_Rarely,750.0,Research & Development,12,3,Life Sciences,1,1829,2,Female,47.0,3,2,Healthcare Representative,1,Divorced,4448,10748,7.561044030605616,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
36,No,Travel_Rarely,329.0,Sales,16,4,Marketing,1,1436,3,Female,98.0,2,2,Sales Executive,1,Married,5647,13494,4.22474505466623,Y,No,13,3,1,80,2,11,3,2,3,2,0,2
28,No,Travel_Rarely,,Research & Development,17,2,Medical,1,536,3,Male,79.0,3,2,Laboratory Technician,1,Divorced,4558,13535,4.964672202103148,Y,No,12,3,4,80,1,10,2,3,10,0,1,8
26,Yes,Travel_Frequently,426.0,Human Resources,17,4,Life Sciences,1,608,2,Female,58.0,3,1,Human Resources,3,Divorced,2741,22808,5.279318844237643,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0
24,No,Travel_Rarely,,Sales,4,1,Medical,1,1445,4,Female,42.0,3,2,Sales Executive,3,Married,4162,15211,2.518818105233275,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3
24,No,Travel_Frequently,897.0,Human Resources,10,3,Medical,1,1746,1,Male,59.0,3,1,Human Resources,4,Married,2145,2097,2.5803461903708795,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
46,No,Travel_Rarely,991.0,Human Resources,1,2,Life Sciences,1,1314,4,Female,44.0,3,1,Human Resources,1,Single,3423,22957,5.642415594545151,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
35,No,Travel_Rarely,,Sales,28,4,Life Sciences,1,1554,2,Female,98.0,2,1,Sales Representative,3,Married,2430,26204,3.561113457976207,Y,No,23,4,1,80,2,6,5,3,5,3,4,2
33,Yes,Travel_Rarely,1277.0,Research & Development,15,1,Medical,1,582,2,Male,56.0,3,3,Manager,3,Married,13610,24619,7.736878694292412,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7
52,No,Travel_Rarely,621.0,Sales,3,4,Marketing,1,776,3,Male,31.0,2,4,Manager,1,Married,16856,10084,18.31044173247094,Y,No,11,3,1,80,0,34,3,4,34,6,1,16
29,No,Travel_Rarely,1389.0,Research & Development,21,4,Life Sciences,1,20,2,Female,51.0,4,3,Manufacturing Director,1,Divorced,9980,10195,4.050342278779808,Y,No,11,3,3,80,1,10,1,3,10,9,8,8
35,No,Travel_Rarely,890.0,Sales,2,3,Marketing,1,49,4,Female,97.0,3,1,Sales Representative,4,Married,2014,9687,0.8786191705269314,Y,No,13,3,1,80,0,2,3,3,2,2,2,2
38,No,Non-Travel,,Sales,2,2,Life Sciences,1,361,4,Male,39.0,2,2,Sales Executive,4,Married,5249,19682,5.26266603179498,Y,No,18,3,4,80,1,13,0,3,8,7,7,5
27,No,Travel_Rarely,954.0,Sales,9,3,Marketing,1,1965,4,Male,44.0,3,2,Sales Executive,4,Single,4105,5099,2.212664581513744,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
31,No,Travel_Rarely,,Research & Development,20,3,Life Sciences,1,1881,2,Male,89.0,3,2,Laboratory Technician,3,Divorced,4197,18624,3.6690292718654893,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
40,No,Travel_Rarely,1194.0,Research & Development,2,4,Medical,1,2051,3,Female,98.0,3,1,Research Scientist,3,Married,2001,12549,10.759738736550961,Y,No,14,3,2,80,3,20,2,3,5,3,0,2
49,No,Travel_Rarely,174.0,Sales,8,4,Technical Degree,1,1138,4,Male,56.0,2,4,Sales Executive,2,Married,13120,11879,11.822902502507318,Y,No,17,3,2,80,1,22,3,3,9,8,2,3
35,No,Travel_Rarely,982.0,Research & Development,1,4,Medical,1,1172,4,Male,58.0,2,1,Laboratory Technician,3,Married,2258,16340,5.068483159905364,Y,No,12,3,2,80,1,10,2,3,8,0,1,7
38,No,Travel_Rarely,,Research & Development,2,5,Medical,1,773,4,Male,92.0,3,1,Research Scientist,3,Married,3057,20471,6.073309705420678,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1
45,No,Travel_Frequently,,Research & Development,1,4,Medical,1,1922,2,Male,,3,2,Healthcare Representative,3,Single,5399,14511,5.465799733911389,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
45,No,Travel_Frequently,1199.0,Research & Development,7,4,Life Sciences,1,341,1,Male,77.0,4,2,Manufacturing Director,3,Married,6434,5118,3.5543360662933585,Y,No,17,3,4,80,1,9,1,3,3,2,0,2
29,No,Travel_Rarely,,Research & Development,9,3,Life Sciences,1,1558,3,Male,91.0,4,1,Research Scientist,3,Married,2451,22376,1.713262702706718,Y,No,18,3,1,80,2,5,2,2,1,0,0,0
44,No,Travel_Frequently,,Sales,1,5,Marketing,1,1481,1,Female,79.0,3,2,Sales Executive,3,Married,4768,9282,7.146957876716348,Y,No,12,3,3,80,1,11,4,2,1,0,0,0
33,No,Travel_Frequently,,Sales,7,3,Life Sciences,1,1114,4,Female,30.0,3,2,Sales Executive,2,Married,4302,13401,1.9900490370523447,Y,No,17,3,3,80,1,4,3,3,3,2,0,2
24,Yes,Travel_Frequently,,Research & Development,9,3,Medical,1,1494,2,Male,89.0,3,1,Laboratory Technician,1,Single,3172,16998,1.7481324553488724,Y,Yes,11,3,3,80,0,4,2,2,0,0,0,0
32,No,Non-Travel,862.0,Sales,2,1,Life Sciences,1,1190,3,Female,76.0,3,1,Sales Representative,1,Divorced,2827,14947,1.8516542795120707,Y,No,12,3,3,80,3,1,3,3,1,0,0,0
36,No,Travel_Rarely,1278.0,Human Resources,8,3,Life Sciences,1,878,1,Male,77.0,2,1,Human Resources,1,Married,2342,8635,2.1358233817899213,Y,No,21,4,3,80,0,6,3,3,5,4,0,3
35,No,Travel_Rarely,185.0,Research & Development,23,4,Medical,1,1826,2,Male,91.0,1,1,Laboratory Technician,3,Married,2705,9696,2.540974924790075,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
34,No,Travel_Rarely,,Sales,1,3,Technical Degree,1,1535,4,Male,,2,3,Sales Executive,3,Married,7083,12288,6.3262965385291325,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6
24,No,Travel_Rarely,,Research & Development,18,1,Life Sciences,1,150,2,Male,52.0,3,1,Laboratory Technician,3,Married,2774,13257,2.0507332399900555,Y,No,12,3,3,80,1,6,2,3,5,3,1,2
30,No,Travel_Rarely,,Research & Development,2,3,Life Sciences,1,548,3,Female,43.0,1,2,Manufacturing Director,4,Single,6091,24793,6.213146683699514,Y,No,20,4,3,80,0,11,2,3,5,4,0,2
42,No,Travel_Rarely,1265.0,Research & Development,3,3,Life Sciences,1,894,3,Female,95.0,4,2,Laboratory Technician,4,Married,5231,23726,6.829106682466124,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3
31,No,Travel_Frequently,715.0,Sales,2,4,Other,1,1613,4,Male,54.0,3,2,Sales Executive,1,Single,5332,21602,3.1475604485847883,Y,No,13,3,4,80,0,10,3,3,5,2,0,3
29,No,Travel_Rarely,441.0,Research & Development,8,1,Other,1,1544,3,Female,39.0,1,2,Healthcare Representative,1,Married,9715,7288,3.9494403232891586,Y,No,13,3,3,80,1,9,3,3,7,7,0,7
26,Yes,Travel_Rarely,,Research & Development,21,3,Medical,1,1107,1,Male,37.0,3,1,Laboratory Technician,3,Divorced,2377,19373,1.7156978103113638,Y,No,20,4,3,80,1,1,0,2,1,1,0,0
38,No,Travel_Rarely,1321.0,Sales,1,4,Life Sciences,1,1995,4,Male,86.0,3,2,Sales Executive,2,Married,4440,7636,7.217067477740186,Y,No,15,3,1,80,2,16,3,3,15,13,5,8
40,No,Travel_Rarely,1124.0,Sales,1,2,Medical,1,453,2,Male,57.0,1,2,Sales Executive,4,Married,7457,13273,3.6013130017602863,Y,Yes,22,4,3,80,3,6,2,2,4,3,0,2
34,Yes,Travel_Rarely,699.0,Research & Development,6,1,Medical,1,31,2,Male,83.0,3,1,Research Scientist,1,Single,2960,17102,2.6411229432542997,Y,No,11,3,3,80,0,8,2,3,4,2,1,3
32,No,Travel_Rarely,427.0,Research & Development,-50,3,Medical,1,78,1,Male,33.0,3,2,Manufacturing Director,4,Married,6162,10877,3.3704365900693327,Y,Yes,22,4,2,80,1,9,3,3,9,8,7,8
28,No,Travel_Rarely,,Research & Development,8,2,Life Sciences,1,395,4,Female,66.0,3,1,Research Scientist,4,Single,3310,4488,1.445261069302803,Y,No,21,4,4,80,0,5,3,3,5,3,0,2
29,No,Travel_Frequently,442.0,Sales,2,2,Life Sciences,1,388,2,Male,44.0,3,2,Sales Executive,4,Single,4554,20260,5.17166369407927,Y,No,18,3,1,80,0,10,3,2,10,7,0,9
46,No,Travel_Rarely,1450.0,Research & Development,15,2,Life Sciences,1,1217,4,Male,52.0,3,5,Research Director,2,Married,19081,10849,12.466061931115993,Y,No,11,3,1,80,1,25,2,3,4,2,0,3
37,No,Travel_Frequently,,Sales,1,4,Medical,1,1700,3,Male,31.0,1,2,Sales Executive,4,Divorced,9525,7677,3.578906479803809,Y,No,14,3,3,80,2,6,2,2,6,3,1,3
52,Yes,Travel_Rarely,,Sales,2,1,Marketing,1,1038,1,Female,57.0,1,5,Manager,4,Married,19845,25846,16.848790396816938,Y,No,15,3,4,80,1,33,3,3,32,14,6,9
40,No,Travel_Rarely,302.0,Research & Development,6,3,Life Sciences,1,601,2,Female,75.0,3,4,Manufacturing Director,3,Single,13237,20364,10.767365813094761,Y,No,15,3,3,80,0,22,3,3,20,6,5,13
22,No,Non-Travel,457.0,Research & Development,26,2,Other,1,1605,2,Female,,2,1,Research Scientist,3,Married,2814,10293,1.513266893873487,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3
34,Yes,Travel_Frequently,,Human Resources,23,3,Human Resources,1,590,2,Female,43.0,3,3,Human Resources,1,Divorced,9950,11533,5.588026684160948,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2
42,No,Travel_Rarely,,Research & Development,17,2,Life Sciences,1,347,4,Female,82.0,4,2,Research Scientist,1,Single,6545,23016,5.358662925323142,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2
59,No,Travel_Rarely,715.0,Research & Development,2,3,Life Sciences,1,1032,3,Female,69.0,2,4,Manufacturing Director,4,Single,13726,21829,16.08063330110447,Y,Yes,13,3,1,80,0,30,4,3,5,3,4,3
36,No,Travel_Rarely,329.0,Research & Development,2,3,Life Sciences,1,501,4,Female,96.0,3,1,Research Scientist,3,Married,2543,11868,2.0356633507116975,Y,No,13,3,2,80,1,6,3,3,2,2,2,2
24,No,Non-Travel,,Research & Development,4,1,Life Sciences,1,888,1,Male,46.0,2,1,Laboratory Technician,4,Married,3162,10778,1.9451392097345226,Y,No,17,3,4,80,0,6,2,2,5,2,3,4
52,No,Travel_Frequently,890.0,Research & Development,25,4,Medical,1,867,3,Female,81.0,2,4,Manufacturing Director,4,Married,13826,19028,14.542467214273396,Y,No,22,4,3,80,0,31,3,3,9,8,0,0
56,No,Travel_Rarely,206.0,Human Resources,8,4,Life Sciences,1,1338,4,Male,,3,5,Manager,2,Single,19717,4022,18.889796423136026,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
38,No,Travel_Rarely,,Research & Development,17,1,Life Sciences,1,1088,3,Female,65.0,2,3,Healthcare Representative,3,Married,8823,24608,9.74362760124152,Y,No,18,3,1,80,1,20,4,2,19,9,1,9
32,No,Non-Travel,1184.0,Research & Development,1,3,Life Sciences,1,951,3,Female,70.0,2,1,Laboratory Technician,2,Married,2332,3974,1.141089064780854,Y,No,20,4,3,80,0,5,3,3,3,0,0,2
59,No,Travel_Rarely,818.0,Human Resources,6,2,Medical,1,321,2,Male,52.0,3,1,Human Resources,3,Married,2267,25657,2.7468560493739558,Y,No,17,3,4,80,0,7,2,2,2,2,2,2
33,No,Travel_Rarely,,Research & Development,28,4,Life Sciences,1,1549,2,Male,79.0,3,2,Laboratory Technician,3,Married,5207,22949,8.223421300172411,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
41,No,Travel_Rarely,802.0,Sales,9,1,Life Sciences,1,176,3,Male,96.0,3,3,Sales Executive,3,Divorced,8189,21196,3.5232725469496726,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7
54,No,Travel_Rarely,155.0,Research & Development,9,2,Life Sciences,1,1969,1,Female,67.0,3,2,Research Scientist,3,Married,2897,22474,4.335700904040865,Y,No,11,3,3,80,2,9,6,2,4,3,2,3
49,Yes,Travel_Frequently,1475.0,Research & Development,28,2,Life Sciences,1,1420,1,Male,97.0,2,2,Laboratory Technician,1,Single,4284,22710,9.497794945797699,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
34,No,Travel_Rarely,,Sales,14,3,Technical Degree,1,666,3,Female,31.0,3,1,Sales Representative,3,Divorced,2579,2912,5.207499764845883,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6
29,No,Travel_Rarely,,Research & Development,8,1,Medical,1,1150,2,Male,79.0,2,2,Manufacturing Director,4,Married,5056,17689,4.185008485340098,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2
39,No,Travel_Frequently,766.0,Sales,20,3,Life Sciences,1,1812,3,Male,83.0,3,2,Sales Executive,4,Divorced,4127,19188,4.5895671038933274,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
31,Yes,Non-Travel,,Research & Development,9,2,Medical,1,991,3,Male,46.0,2,1,Research Scientist,1,Single,2321,10322,-0.47023568470237453,Y,Yes,22,4,1,80,0,4,0,3,3,2,1,2
31,No,Travel_Rarely,670.0,Research & Development,26,1,Life Sciences,1,16,1,Male,31.0,3,1,Research Scientist,3,Divorced,2911,15170,1.0808794813273568,Y,No,17,3,4,80,1,5,1,2,5,2,4,3
37,No,Travel_Rarely,309.0,Sales,10,4,Life Sciences,1,1105,4,Female,88.0,2,2,Sales Executive,4,Divorced,6694,24223,4.138532232789503,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0
42,No,Travel_Rarely,469.0,Research & Development,2,2,Medical,1,1109,4,Male,35.0,3,4,Manager,1,Married,17665,14399,11.345785072395,Y,No,17,3,4,80,1,23,3,3,22,6,13,7
41,No,Travel_Rarely,582.0,Research & Development,28,4,Life Sciences,1,2034,1,Female,60.0,2,4,Manufacturing Director,2,Married,13570,5640,9.301576125902757,Y,No,23,4,3,80,1,21,3,3,20,7,0,10
41,No,Travel_Rarely,,Research & Development,1,3,Life Sciences,1,1999,4,Male,76.0,3,1,Research Scientist,4,Married,2782,21412,4.726786651852059,Y,No,22,4,1,80,1,12,3,3,5,3,1,0
41,No,Travel_Rarely,509.0,Research & Development,7,2,Technical Degree,1,1085,2,Female,43.0,4,1,Research Scientist,3,Married,3376,18863,4.40300818105932,Y,No,13,3,3,80,0,10,3,3,10,6,0,8
45,No,Non-Travel,1052.0,Sales,6,3,Medical,1,302,4,Female,57.0,2,3,Sales Executive,4,Single,8865,16840,12.365635807198636,Y,No,12,3,4,80,0,23,2,3,19,7,12,8
41,No,Travel_Rarely,645.0,Sales,1,3,Marketing,1,534,2,Male,49.0,4,3,Sales Executive,1,Married,8392,19566,4.217656150089441,Y,No,16,3,3,80,1,10,2,3,10,7,0,7
39,No,Travel_Rarely,613.0,Research & Development,6,1,Medical,1,2062,4,Male,42.0,2,3,Healthcare Representative,1,Married,9991,21457,6.520520282742415,Y,No,15,3,1,80,1,9,5,3,7,7,1,7
34,No,Travel_Rarely,,Research & Development,1,4,Life Sciences,1,797,2,Female,72.0,4,1,Research Scientist,4,Single,3280,13551,4.881428745190044,Y,No,16,3,3,80,0,10,2,3,4,2,1,3
39,No,Travel_Rarely,170.0,Research & Development,3,2,Medical,1,1627,3,Male,76.0,2,2,Laboratory Technician,3,Divorced,3069,10302,6.690368108473871,Y,No,15,3,4,80,1,11,3,3,10,8,0,7
23,No,Travel_Rarely,571.0,Research & Development,12,2,Other,1,1982,4,Male,78.0,3,1,Laboratory Technician,4,Single,2647,13672,1.278377516464887,Y,No,13,3,3,80,0,5,6,4,5,2,1,4
35,No,Travel_Rarely,384.0,Sales,8,4,Life Sciences,1,805,1,Female,72.0,3,1,Sales Representative,4,Married,2572,20317,2.396973773922094,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
29,Yes,Travel_Rarely,906.0,Research & Development,10,3,Life Sciences,1,994,4,Female,92.0,2,1,Research Scientist,1,Single,2404,11479,3.163029487067143,Y,Yes,20,4,3,80,0,3,5,3,0,0,0,0
58,Yes,Travel_Rarely,,Research & Development,23,4,Medical,1,165,4,Female,94.0,3,3,Healthcare Representative,4,Married,10312,3465,20.30414033188086,Y,No,12,3,4,80,1,40,3,2,40,10,15,6
20,No,Travel_Rarely,,Research & Development,1,3,Life Sciences,1,657,4,Female,83.0,2,1,Research Scientist,2,Single,2836,11757,1.4498660581613887,Y,No,13,3,4,80,0,1,0,4,1,0,0,0
41,No,Travel_Frequently,1200.0,Research & Development,22,3,Life Sciences,1,1392,4,Female,75.0,3,2,Research Scientist,4,Divorced,5467,13953,6.480976373963444,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3
31,Yes,Travel_Frequently,,Sales,2,3,Life Sciences,1,1379,3,Female,90.0,2,1,Sales Representative,4,Single,2785,11882,1.12678994173178,Y,No,14,3,3,80,0,3,3,4,1,0,0,0
32,Yes,Travel_Rarely,515.0,Research & Development,1,3,Life Sciences,1,331,4,Male,62.0,2,1,Laboratory Technician,3,Single,3730,9571,2.1909513671636742,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2
35,No,Travel_Rarely,,Human Resources,26,4,Life Sciences,1,2040,3,Female,31.0,3,3,Human Resources,4,Single,8837,16642,4.736317964789661,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7
37,No,Travel_Rarely,,Research & Development,1,3,Technical Degree,1,623,2,Female,59.0,3,3,Manufacturing Director,4,Single,7491,23848,7.236706371032412,Y,No,17,3,4,80,0,12,3,4,6,5,1,2
22,No,Travel_Rarely,581.0,Research & Development,1,2,Life Sciences,1,2007,4,Male,63.0,3,1,Research Scientist,3,Single,3375,17624,2.3004792228007767,Y,No,12,3,4,80,0,4,2,4,3,2,1,2
30,No,Non-Travel,990.0,Research & Development,7,3,Technical Degree,1,1482,3,Male,64.0,3,1,Research Scientist,3,Divorced,1274,7152,0.7933861219803525,Y,No,13,3,2,80,2,1,2,2,1,0,0,0
24,No,Travel_Rarely,,Research & Development,1,2,Life Sciences,1,1981,2,Male,45.0,2,2,Healthcare Representative,3,Single,4617,14120,1.5924028373545704,Y,No,12,3,2,80,0,4,2,2,4,3,1,2
28,No,Travel_Rarely,895.0,Research & Development,15,2,Life Sciences,1,1102,1,Male,50.0,3,1,Laboratory Technician,3,Divorced,2207,22482,3.9314862591486355,Y,No,16,3,4,80,1,4,5,2,4,2,2,2
34,Yes,Travel_Rarely,790.0,Sales,24,4,Medical,1,1489,1,Female,40.0,2,2,Sales Executive,2,Single,4599,7815,8.392686774973622,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
50,No,Travel_Frequently,1421.0,Research & Development,2,3,Medical,1,1215,4,Female,30.0,3,4,Manager,1,Married,17856,9490,15.561737084741772,Y,No,22,4,3,80,1,32,3,3,2,2,2,2
41,No,Travel_Rarely,483.0,Research & Development,6,3,Medical,1,466,4,Male,95.0,2,2,Manufacturing Director,2,Single,6032,10110,2.946823795910057,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2
55,No,Travel_Rarely,282.0,Research & Development,2,2,Medical,1,1336,4,Female,58.0,1,5,Manager,3,Married,19187,6992,11.899316134526286,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
51,No,Travel_Rarely,,Research & Development,2,3,Medical,1,408,4,Male,84.0,1,2,Manufacturing Director,2,Divorced,5482,16321,6.111245785710702,Y,No,18,3,4,80,1,13,3,3,4,1,1,2
41,No,Travel_Rarely,,Sales,23,2,Life Sciences,1,1678,4,Male,80.0,3,3,Sales Executive,3,Single,7082,11591,9.758902403969081,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2
37,No,Travel_Rarely,1225.0,Research & Development,10,2,Life Sciences,1,715,4,Male,80.0,4,1,Research Scientist,4,Single,4680,15232,3.4362268994907064,Y,No,17,3,1,80,0,4,2,3,1,0,0,0
26,No,Travel_Frequently,575.0,Research & Development,1,2,Life Sciences,1,792,1,Female,71.0,1,1,Laboratory Technician,4,Divorced,4364,5288,4.569327952830163,Y,No,14,3,1,80,1,5,2,3,2,2,2,0
31,Yes,Travel_Frequently,,Research & Development,1,5,Life Sciences,1,1459,3,Female,100.0,4,3,Manufacturing Director,2,Single,7446,8931,3.9458098576348384,Y,No,11,3,1,80,0,10,2,3,10,8,4,7
56,No,Travel_Frequently,,Sales,6,3,Life Sciences,1,532,3,Female,86.0,4,4,Sales Executive,1,Married,13212,18256,16.335101907991366,Y,No,11,3,4,80,3,36,0,2,7,7,7,7
35,No,Travel_Frequently,1182.0,Sales,11,2,Marketing,1,1137,4,Male,54.0,3,2,Sales Executive,4,Divorced,4968,18500,1.9612608110378429,Y,No,11,3,4,80,1,5,3,3,5,2,0,2
35,No,Travel_Rarely,,Research & Development,22,3,Life Sciences,1,577,4,Male,46.0,1,1,Laboratory Technician,3,Single,4230,19225,3.3016869099942796,Y,No,15,3,3,80,0,6,2,3,5,4,4,3
29,No,Travel_Frequently,1404.0,Sales,20,3,Technical Degree,1,974,3,Female,84.0,3,1,Sales Representative,4,Married,2157,18203,2.714787891992544,Y,No,15,3,2,80,1,3,5,3,3,1,0,2
60,No,Travel_Rarely,422.0,Research & Development,7,3,Life Sciences,1,549,1,Female,41.0,3,5,Manager,1,Married,19566,3854,18.069555130253363,Y,No,11,3,4,80,0,33,5,1,29,8,11,10
30,No,Travel_Rarely,,Research & Development,16,3,Life Sciences,1,1763,3,Male,58.0,4,2,Healthcare Representative,3,Married,5294,9128,4.461649201258728,Y,No,16,3,3,80,1,10,3,3,7,0,1,7
36,No,Travel_Frequently,566.0,Research & Development,18,4,Life Sciences,1,407,3,Male,81.0,4,1,Laboratory Technician,4,Married,3688,7122,0.6940682845547823,Y,No,18,3,4,80,2,4,2,3,1,0,0,0
35,Yes,Travel_Frequently,,Sales,12,4,Other,1,1667,4,Male,36.0,3,2,Sales Executive,4,Single,4581,10414,6.031981738452769,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7
42,No,Travel_Rarely,,Human Resources,2,1,Technical Degree,1,470,3,Male,52.0,3,1,Human Resources,3,Divorced,2696,24017,3.4057890068133623,Y,Yes,11,3,3,80,1,4,5,3,3,2,1,0
40,No,Travel_Rarely,555.0,Research & Development,2,3,Medical,1,521,2,Female,78.0,2,2,Laboratory Technician,3,Married,3448,13436,8.805237908736528,Y,No,22,4,2,80,1,20,3,3,1,0,0,0
